xSource ; ySource ; angle ; xTarget ; yTarget ; xi ; yi ; poids ; sens
48.8867;2.23909;-3.404949;48.886673;2.2389803;2.9685857;8.017118;111.78586;true
48.8868;2.20792;-3.205983;48.886784;2.2078195;1.6963348;7.3548203;64.28725;true
48.8914;2.25248;-0.47561044;48.89144;2.2525973;4.664921;8.574025;75.998924;true
48.8912;2.26924;-1.5094922;48.89121;2.2692313;0.8481674;0.62737024;88.61902;true
48.8911;2.3072;-3.3167908;48.891087;2.3071332;1.6963348;4.879555;64.95885;true
48.912;2.31472;-0.61173815;48.91207;2.3148687;8.0575905;10.869893;70.67412;true
48.8388;2.61528;-0.9895088;48.83904;2.6155396;26.717272;18.99783;79.29288;true
48.7804;2.18741;-6.23369;48.78038;2.1876805;2.1204183;19.80592;42.64322;true
48.832;2.32962;-0.06144226;48.83201;2.3298507;0.8481674;16.88925;81.900696;true
48.8792;2.31699;-4.457926;48.87905;2.3169415;16.539265;3.5385196;60.312553;true
48.8793;2.29259;-0.5403391;48.879353;2.292724;5.9371715;9.796276;99.05992;true
48.8723;2.31746;-1.254481;48.872387;2.3174977;9.753924;2.7544987;79.705345;true
48.8758;2.32644;-4.3352475;48.875515;2.326261;31.806276;13.09167;36.730785;true
48.9414;2.30335;-1.8416755;48.941563;2.3032906;18.235598;4.334952;78.4136;true
48.8758;2.28211;-3.3224165;48.87576;2.2818034;4.664921;22.41796;78.346664;true
48.8758;2.32405;-4.4815974;48.875744;2.3240364;6.361255;0.99364203;72.75601;true
48.8249;2.38703;-0.95689374;48.825134;2.387302;25.869104;19.910503;76.411644;true
48.8256;2.37775;-2.1676571;48.825752;2.3775947;16.963346;11.35982;90.91076;true
48.8255;2.39389;-4.712389;48.825314;2.3938746;20.7801;1.1167897;86.70062;true
48.8259;2.22645;-5.4643283;48.82576;2.2266443;15.691096;14.221504;77.77677;true
48.8363;2.40269;-3.32292;48.836266;2.4025033;3.8167531;13.660279;86.533394;true
48.8362;2.27897;-2.919807;48.836227;2.2787192;2.9685857;18.353308;74.207275;true
48.8657;2.2765;-6.165156;48.865665;2.2767642;3.8167531;19.318905;76.67192;true
48.8657;2.30015;-3.0023303;48.865704;2.299954;0.4240837;14.332257;59.02364;true
48.8467;2.31302;-2.7562244;48.846733;2.312897;3.8167531;9.000306;99.91055;true
