"bts";"lon";"lat";"h0_moy";"h1_moy";"h2_moy";"h3_moy";"h4_moy";"h5_moy";"h6_moy";"h7_moy";"h8_moy";"h9_moy";"h10_moy";"h11_moy";"h12_moy";"h13_moy";"h14_moy";"h15_moy";"h16_moy";"h17_moy";"h18_moy";"h19_moy";"h20_moy";"h21_moy";"h22_moy";"h23_moy"
457;2.35105;48.7424;6.0000000000000000;5.2857142857142857;4.5714285714285714;3.7142857142857143;4.7142857142857143;4.5714285714285714;10.7142857142857143;21.4285714285714286;37.2857142857142857;55.0000000000000000;36.2857142857142857;48.7142857142857143;43.5714285714285714;45.7142857142857143;46.2857142857142857;30.2857142857142857;44.2857142857142857;39.5714285714285714;30.0000000000000000;50.7142857142857143;32.4285714285714286;28.7142857142857143;16.0000000000000000;9.1428571428571429
458;1.96343;48.7427;2.0000000000000000;0.71428571428571428571;1.1428571428571429;1.7142857142857143;1.1428571428571429;2.0000000000000000;2.4285714285714286;5.7142857142857143;9.2857142857142857;7.0000000000000000;8.0000000000000000;6.4285714285714286;9.5714285714285714;6.8571428571428571;5.7142857142857143;5.4285714285714286;7.1428571428571429;6.4285714285714286;7.7142857142857143;6.7142857142857143;8.1428571428571429;7.7142857142857143;4.5714285714285714;3.0000000000000000
459;2.87904;48.7431;24.8571428571428571;17.7142857142857143;20.8571428571428571;15.4285714285714286;23.2857142857142857;28.8571428571428571;38.0000000000000000;67.7142857142857143;68.7142857142857143;67.2857142857142857;54.4285714285714286;47.8571428571428571;48.8571428571428571;50.2857142857142857;43.8571428571428571;49.8571428571428571;51.1428571428571429;52.4285714285714286;52.1428571428571429;56.0000000000000000;50.5714285714285714;42.8571428571428571;42.8571428571428571;38.0000000000000000
460;2.04499;48.7436;2.8571428571428571;1.2857142857142857;2.0000000000000000;1.5714285714285714;1.5714285714285714;2.0000000000000000;3.2857142857142857;5.5714285714285714;7.1428571428571429;4.5714285714285714;5.5714285714285714;6.4285714285714286;5.5714285714285714;7.1428571428571429;6.7142857142857143;6.1428571428571429;6.2857142857142857;7.4285714285714286;8.5714285714285714;11.1428571428571429;6.2857142857142857;5.8571428571428571;5.1428571428571429;5.5714285714285714
461;2.39878;48.7437;4.7142857142857143;3.0000000000000000;3.2857142857142857;3.0000000000000000;2.5714285714285714;4.1428571428571429;2.4285714285714286;4.4285714285714286;7.2857142857142857;9.2857142857142857;10.2857142857142857;13.4285714285714286;7.4285714285714286;9.5714285714285714;9.1428571428571429;7.7142857142857143;9.4285714285714286;12.2857142857142857;9.1428571428571429;8.8571428571428571;9.1428571428571429;8.0000000000000000;8.0000000000000000;6.8571428571428571
462;2.41862;48.7438;0.42857142857142857143;0.57142857142857142857;0.14285714285714285714;0.14285714285714285714;0.71428571428571428571;0.00000000000000000000;0.28571428571428571429;1.1428571428571429;1.00000000000000000000;4.0000000000000000;2.5714285714285714;3.5714285714285714;2.1428571428571429;2.5714285714285714;3.7142857142857143;2.2857142857142857;2.8571428571428571;4.4285714285714286;3.7142857142857143;3.0000000000000000;2.1428571428571429;1.5714285714285714;2.4285714285714286;0.57142857142857142857
463;2.35479;48.7446;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.14285714285714285714;0.14285714285714285714;0.00000000000000000000;0.00000000000000000000;0.14285714285714285714;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000
464;2.40854;48.7447;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.14285714285714285714;0.14285714285714285714;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.28571428571428571429;0.00000000000000000000;0.85714285714285714286;0.57142857142857142857;0.71428571428571428571;0.00000000000000000000;0.42857142857142857143;0.42857142857142857143;0.28571428571428571429;1.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000;0.00000000000000000000
465;2.50802;48.7451;2.4285714285714286;1.5714285714285714;0.71428571428571428571;1.7142857142857143;1.1428571428571429;1.2857142857142857;1.5714285714285714;2.8571428571428571;4.0000000000000000;4.4285714285714286;4.7142857142857143;3.7142857142857143;4.4285714285714286;5.4285714285714286;5.0000000000000000;4.4285714285714286;5.8571428571428571;4.5714285714285714;5.0000000000000000;5.5714285714285714;4.7142857142857143;5.0000000000000000;4.8571428571428571;2.4285714285714286
466;2.61893;48.7454;11.5714285714285714;7.1428571428571429;4.4285714285714286;6.1428571428571429;8.7142857142857143;7.1428571428571429;10.7142857142857143;21.0000000000000000;28.4285714285714286;13.2857142857142857;6.1428571428571429;3.8571428571428571;4.8571428571428571;5.0000000000000000;8.4285714285714286;5.5714285714285714;8.0000000000000000;15.5714285714285714;34.2857142857142857;33.2857142857142857;32.8571428571428571;32.8571428571428571;41.0000000000000000;26.5714285714285714
467;2.46852;48.7471;1.1428571428571429;1.2857142857142857;1.4285714285714286;0.85714285714285714286;0.85714285714285714286;0.85714285714285714286;2.7142857142857143;6.7142857142857143;11.5714285714285714;20.7142857142857143;38.5714285714285714;20.1428571428571429;42.4285714285714286;45.0000000000000000;13.1428571428571429;21.4285714285714286;43.1428571428571429;21.5714285714285714;20.1428571428571429;29.0000000000000000;21.0000000000000000;21.0000000000000000;15.7142857142857143;13.7142857142857143
468;2.30348;48.7477;28.2857142857142857;23.7142857142857143;18.5714285714285714;17.4285714285714286;21.2857142857142857;27.8571428571428571;25.2857142857142857;47.2857142857142857;62.5714285714285714;83.0000000000000000;65.1428571428571429;77.4285714285714286;66.5714285714285714;70.1428571428571429;66.1428571428571429;57.8571428571428571;64.7142857142857143;76.5714285714285714;89.7142857142857143;85.8571428571428571;73.0000000000000000;57.2857142857142857;51.0000000000000000;40.2857142857142857
469;2.28626;48.7482;11.1428571428571429;7.2857142857142857;3.2857142857142857;4.4285714285714286;5.5714285714285714;7.7142857142857143;10.8571428571428571;21.8571428571428571;31.0000000000000000;34.1428571428571429;34.7142857142857143;35.2857142857142857;30.5714285714285714;33.8571428571428571;35.5714285714285714;34.1428571428571429;31.8571428571428571;40.7142857142857143;46.5714285714285714;42.2857142857142857;35.2857142857142857;28.4285714285714286;21.4285714285714286;15.4285714285714286
470;1.92386;48.7484;3.4285714285714286;3.0000000000000000;2.7142857142857143;2.4285714285714286;3.0000000000000000;3.4285714285714286;4.8571428571428571;5.7142857142857143;8.2857142857142857;10.1428571428571429;12.0000000000000000;12.5714285714285714;9.8571428571428571;9.7142857142857143;11.0000000000000000;11.0000000000000000;14.2857142857142857;13.5714285714285714;13.2857142857142857;12.2857142857142857;9.8571428571428571;8.4285714285714286;6.0000000000000000;4.8571428571428571
471;2.35438;48.7491;24.7142857142857143;21.7142857142857143;18.4285714285714286;16.7142857142857143;17.4285714285714286;25.5714285714285714;32.1428571428571429;45.4285714285714286;65.2857142857142857;99.8571428571428571;80.0000000000000000;90.0000000000000000;71.0000000000000000;68.0000000000000000;74.0000000000000000;57.0000000000000000;70.1428571428571429;62.0000000000000000;57.2857142857142857;67.4285714285714286;52.2857142857142857;48.8571428571428571;48.4285714285714286;40.5714285714285714
472;2.45291;48.7495;14.1428571428571429;9.0000000000000000;7.8571428571428571;7.8571428571428571;8.5714285714285714;6.7142857142857143;11.7142857142857143;42.1428571428571429;41.8571428571428571;37.7142857142857143;39.2857142857142857;42.7142857142857143;46.7142857142857143;76.8571428571428571;40.0000000000000000;64.2857142857142857;54.0000000000000000;59.2857142857142857;76.5714285714285714;59.0000000000000000;40.4285714285714286;36.4285714285714286;27.1428571428571429;22.0000000000000000
473;2.48092;48.7495;4.2857142857142857;4.8571428571428571;3.8571428571428571;5.2857142857142857;3.4285714285714286;4.0000000000000000;6.1428571428571429;8.0000000000000000;13.8571428571428571;18.2857142857142857;22.1428571428571429;14.0000000000000000;22.4285714285714286;24.5714285714285714;15.1428571428571429;19.4285714285714286;23.2857142857142857;18.1428571428571429;21.1428571428571429;24.1428571428571429;14.2857142857142857;15.5714285714285714;14.0000000000000000;9.2857142857142857
474;2.38585;48.7497;12.0000000000000000;9.5714285714285714;10.1428571428571429;11.0000000000000000;9.4285714285714286;12.8571428571428571;17.8571428571428571;24.4285714285714286;30.0000000000000000;48.2857142857142857;48.4285714285714286;52.1428571428571429;48.1428571428571429;46.4285714285714286;50.7142857142857143;44.0000000000000000;50.2857142857142857;47.1428571428571429;43.0000000000000000;42.7142857142857143;36.8571428571428571;28.7142857142857143;22.0000000000000000;16.0000000000000000
475;2.32819;48.7499;119.8571428571428571;104.2857142857142857;104.1428571428571429;98.0000000000000000;125.0000000000000000;144.1428571428571429;170.0000000000000000;162.0000000000000000;204.5714285714285714;350.0000000000000000;346.8571428571428571;357.5714285714285714;399.2857142857142857;330.7142857142857143;338.8571428571428571;365.8571428571428571;340.5714285714285714;334.8571428571428571;347.8571428571428571;346.0000000000000000;235.5714285714285714;199.4285714285714286;163.7142857142857143;136.0000000000000000
476;1.72254;48.7503;0.85714285714285714286;0.71428571428571428571;0.57142857142857142857;0.42857142857142857143;1.2857142857142857;0.85714285714285714286;0.85714285714285714286;0.85714285714285714286;1.7142857142857143;2.5714285714285714;3.4285714285714286;3.1428571428571429;3.1428571428571429;1.7142857142857143;0.85714285714285714286;2.5714285714285714;3.1428571428571429;2.5714285714285714;2.7142857142857143;1.7142857142857143;1.8571428571428571;0.85714285714285714286;1.00000000000000000000;1.1428571428571429
477;2.51718;48.7506;0.57142857142857142857;0.14285714285714285714;0.28571428571428571429;0.28571428571428571429;0.28571428571428571429;0.00000000000000000000;1.1428571428571429;1.2857142857142857;2.0000000000000000;1.7142857142857143;1.7142857142857143;2.2857142857142857;1.7142857142857143;1.8571428571428571;1.7142857142857143;1.7142857142857143;1.2857142857142857;0.57142857142857142857;1.5714285714285714;1.8571428571428571;2.2857142857142857;1.1428571428571429;0.28571428571428571429;0.42857142857142857143
