xSource ; ySource ; angle ; xTarget ; yTarget ; sens
48.8597;2.40815;-3.020081;48.859722;2.4078455;true
48.8003;1.96372;-3.2543242;48.800247;1.9630998;true
48.8008;2.4726;-2.484954;48.800903;2.4724255;true
48.8009;2.26319;-5.7946563;48.800858;2.2632484;true
48.8601;2.84662;-1.2627001;48.860188;2.8466592;true
48.7689;1.93933;-1.5982738;48.769302;1.9393036;true
48.7693;1.99638;-4.3364134;48.76921;1.9963336;true
48.7683;2.49668;-5.2687893;48.76802;2.4969463;true
48.7689;1.78351;-0.4442214;48.769073;1.7840724;true
48.7697;2.68478;-3.8804328;48.76935;2.684198;true
48.77;2.48034;-4.5456486;48.769905;2.4803126;true
48.7711;2.38549;-6.1057005;48.77104;2.3860042;true
48.8123;2.32943;-1.9126511;48.812527;2.3293116;true
48.7221;2.55278;-2.482164;48.72234;2.552274;true
48.7222;2.4526;-5.0745053;48.721985;2.4526908;true
48.7217;2.26175;-4.1420803;48.72152;2.26158;true
48.7217;2.65184;-1.7814556;48.721985;2.6517563;true
48.8525;2.27555;-5.9009953;48.852455;2.2756689;true
48.7249;2.14537;-5.490059;48.72461;2.145818;true
48.7001;2.69418;-1.9877784;48.700333;2.6940062;true
48.7009;2.29523;-2.1422215;48.70102;2.2950833;true
48.6995;2.61386;-0.34115165;48.699722;2.614832;true
48.7001;2.33712;-2.7472658;48.700115;2.3370469;true
48.6983;2.41537;-3.572646;48.698246;2.4152105;true
48.6973;2.1771;-0.43378922;48.697342;2.1772316;true
48.7044;2.36598;-6.121078;48.704334;2.3663878;true
48.7054;2.38085;-4.5765796;48.705254;2.3808305;true
48.707;2.59376;-6.117278;48.706905;2.5945747;true
48.7078;2.41438;-4.126665;48.707573;2.4141314;true
48.7081;2.31107;-3.1623557;48.708096;2.3107734;true
48.7084;1.75264;-2.6719677;48.708435;1.7525407;true
48.8823;2.52017;-5.5185533;48.882046;2.520574;true
48.6307;2.485;-3.5946062;48.630436;2.4842227;true
48.8827;2.34141;-5.246625;48.882618;2.341496;true
48.8827;2.34425;-3.0926485;48.882698;2.3442092;true
48.6262;1.82314;-2.040982;48.62651;1.8228675;true
48.6248;2.40959;-3.833424;48.624695;2.409379;true
48.6267;2.26315;-2.592936;48.626743;2.2630124;true
48.6267;2.42131;-3.4812925;48.62661;2.4209402;true
48.8828;2.3059;-0.06673748;48.882797;2.3060713;true
48.883;2.35156;-5.2471976;48.882866;2.351692;true
48.8832;2.29001;-4.731239;48.882973;2.2900107;true
48.893;2.56089;-3.6324565;48.89279;2.5603297;true
48.8931;2.13853;-3.1551998;48.893078;2.138403;true
48.8932;2.33165;-1.8880365;48.893246;2.3316371;true
48.8932;2.38064;-1.9154091;48.8933;2.3805776;true
48.8265;2.24488;-2.5973303;48.82671;2.2443395;true
48.8705;2.37551;-6.086674;48.87046;2.375758;true
48.5533;2.60476;-5.193693;48.553062;2.6049562;true
48.5496;2.75219;-0.77031934;48.549786;2.7524688;true
48.5438;2.63451;-0.9544196;48.54389;2.634617;true
48.5495;2.88793;-3.7271965;48.549347;2.8875945;true
48.9011;2.14566;-2.124783;48.901264;2.1455147;true
48.9011;2.32852;-5.4235773;48.900963;2.328688;true
48.9005;2.51391;-0.21645832;48.90057;2.5144057;true
48.9376;2.50345;-3.0698314;48.937614;2.5029123;true
48.9371;2.46326;-4.62047;48.936905;2.4632406;true
48.938;2.05958;-1.7101738;48.938313;2.0595148;true
48.8391;2.39631;-5.8311253;48.839054;2.3963857;true
48.8696;2.30681;-5.33301;48.869465;2.306931;true
48.8696;2.33591;-5.978012;48.869545;2.3361368;true
48.8697;2.35306;-5.543492;48.869614;2.3532255;true
48.8625;2.33894;-4.952463;48.86241;2.338985;true
48.8625;2.33653;-0.24617513;48.862537;2.3367772;true
48.8742;2.29694;-5.981159;48.874146;2.2972069;true
48.8622;2.80792;-0.8698682;48.862305;2.808083;true
48.8741;2.35828;-2.2663984;48.874245;2.3580961;true
48.8624;2.31464;-3.0282955;48.86241;2.3143969;true
48.8624;2.35819;-4.860563;48.86221;2.3582478;true
48.8603;2.34644;-4.61339;48.86015;2.346417;true
48.8176;2.3771;-1.3072844;48.817966;2.3772578;true
48.8171;2.35107;-2.087916;48.81731;2.3508997;true
48.8169;2.36839;-1.2991128;48.81713;2.3684943;true
48.8168;2.40367;-1.780806;48.817017;2.4035985;true
48.8173;2.46523;-5.6918654;48.817184;2.4654653;true
48.9638;2.37011;-3.8357263;48.96365;2.3698256;true
48.9634;1.83288;-5.577846;48.963364;1.8329289;true
48.9628;2.24725;-5.865415;48.962708;2.247491;true
49.0374;2.5161;-3.4282398;49.037346;2.5158215;true
48.8685;2.34965;-3.1839917;48.868477;2.3493323;true
48.8685;2.36868;-0.37019032;48.86853;2.368848;true
48.8684;2.45757;-0.7612759;48.868477;2.4576962;true
48.8685;2.29692;-1.5526068;48.8687;2.2969205;true
48.8421;2.09399;-4.2584896;48.841663;2.0936754;true
49.0363;2.0813;-1.434962;49.0366;2.081373;true
48.8602;2.34645;-4.201247;48.86009;2.3463664;true
48.8604;2.31618;-3.0260053;48.86042;2.3159473;true
48.767;2.45939;-2.2259982;48.76713;2.4592128;true
48.7669;2.27141;-1.7261435;48.7672;2.2713377;true
48.7661;2.28628;-5.6126103;48.766026;2.2864041;true
48.7653;2.40291;-6.069846;48.765247;2.4031942;true
49.035;2.10829;-2.4114237;49.035027;2.1082194;true
48.7683;2.42661;-4.2084556;48.76799;2.4263499;true
48.7672;2.03928;-0.94596237;48.76738;2.0394597;true
49.0322;2.36236;-3.357378;49.0321;2.3617363;true
49.0341;2.47067;-5.120053;49.0337;2.4709425;true
48.7302;2.17401;-4.9196777;48.729607;2.1741982;true
48.7298;2.27323;-4.2118907;48.729553;2.27304;true
48.853;2.33563;-4.572092;48.85285;2.3355978;true
48.8529;2.4175;-3.672216;48.852863;2.417401;true
48.7252;2.27775;-4.217224;48.724964;2.2775564;true
48.8526;2.28797;-3.5181098;48.85251;2.287651;true
48.8819;2.76929;-5.411612;48.88169;2.7695405;true
48.8819;2.28434;-5.4478774;48.881756;2.2845333;true
48.6111;2.45893;-3.2473931;48.611076;2.4585724;true
48.6108;2.42903;-1.3708546;48.61104;2.429097;true
48.6072;2.30735;-3.3937688;48.607117;2.3068633;true
48.6054;2.36226;-4.220209;48.605286;2.362141;true
48.8834;2.84058;-5.7410183;48.88334;2.8406932;true
48.8834;2.70846;-5.705188;48.88319;2.7089043;true
48.8833;2.18691;-5.9756804;48.883232;2.1872087;true
48.8835;2.32902;-4.9814825;48.883286;2.3291092;true
48.8837;2.32687;-3.6116712;48.88367;2.3268342;true
48.9277;2.53905;-6.1756086;48.927685;2.5391963;true
48.5364;2.67614;-0.85786784;48.536747;2.676614;true
48.5402;2.55532;-6.0780134;48.54007;2.5561502;true
48.5393;2.66344;-1.1385688;48.53955;2.6636038;true
48.542;2.66062;-3.312249;48.54197;2.6604524;true
48.5436;2.12436;-1.2702539;48.54414;2.124617;true
48.8938;2.29642;-4.731516;48.89356;2.2964146;true
48.8941;2.0928;-1.1436429;48.894314;2.0929675;true
48.8997;2.28355;-1.6921644;48.900116;2.283455;true
48.8994;2.08378;-1.3596796;48.89956;2.0838165;true
48.8992;2.21108;-5.0979424;48.898956;2.2112405;true
48.8991;2.25856;-4.3066034;48.898834;2.2583947;true
48.8988;2.3678;-3.4183145;48.89876;2.3676178;true
48.8987;2.09275;-1.3113434;48.89901;2.0928664;true
48.936;2.29232;-4.0262804;48.93574;2.2919993;true
48.936;2.22751;-1.6238481;48.936344;2.22747;true
48.9358;2.15955;-3.6989238;48.93573;2.1593676;true
48.9345;2.52998;-5.0064116;48.934254;2.5300958;true
48.9345;2.34376;-6.053113;48.93445;2.3441083;true
48.9361;2.35021;-5.915488;48.936043;2.350428;true
48.8828;2.29599;-3.592155;48.88274;2.2958417;true
48.8693;2.3953;-1.6899234;48.869366;2.3952734;true
48.8693;2.35322;-3.8294218;48.86918;2.3529897;true
48.8695;2.35272;-4.673814;48.86934;2.35272;true
49.0888;1.91717;-0.24469247;49.08889;1.9177995;true
48.8735;2.28537;-1.2486675;48.873558;2.2854097;true
48.8732;2.67031;-6.016398;48.87311;2.6708508;true
48.8733;2.08561;-0.9960281;48.873722;2.0860243;true
48.8734;2.49959;-2.554823;48.87345;2.4994407;true
48.8192;1.95542;-3.4393485;48.81907;1.9548757;true
48.8184;2.33406;-2.9585047;48.818413;2.3338618;true
48.8185;2.13088;-3.637215;48.81836;2.1305156;true
48.8191;2.48709;-3.0598555;48.81911;2.4867334;true
48.8589;2.41507;-1.3433027;48.858944;2.4150755;true
48.9647;1.8083;-1.779228;48.96483;1.8082563;true
48.9661;2.94935;-1.4552256;48.966644;2.9494443;true
48.9661;2.28554;-2.129117;48.966373;2.285292;true
48.7261;2.24093;-5.457794;48.725933;2.2411544;true
48.8575;2.35398;-5.36159;48.85736;2.3541188;true
48.8469;2.38065;-3.2331574;48.84687;2.3802574;true
48.8575;2.5305;-0.23519889;48.85755;2.530871;true
48.8576;2.31019;-0.7350061;48.857605;2.3102174;true
48.8748;2.32841;-0.84769005;48.87487;2.3285024;true
48.8662;2.34904;-2.86049;48.86621;2.3488774;true
48.8664;2.39142;-5.284748;48.866344;2.3914814;true
48.8664;2.51905;-5.2844687;48.866142;2.51931;true
48.841;2.24484;-3.772423;48.84083;2.2445083;true
48.8411;2.54512;-1.4141527;48.841362;2.5451791;true
49.0112;2.53463;-2.0912971;49.011257;2.5345619;true
49.0104;2.55789;-1.9631543;49.010494;2.5578187;true
49.0094;2.55999;-3.6784866;49.00933;2.5598073;true
49.0302;2.34593;-5.7485514;49.030163;2.3460126;true
49.0294;3.01929;-5.1554303;49.029194;3.019434;true
49.0266;1.55855;-5.8993826;49.026405;1.5592391;true
49.0098;2.44211;-4.893319;49.00952;2.4422083;true
49.0096;2.57021;-1.4672037;49.009632;2.5702057;true
49.0262;2.22575;-4.876119;49.02596;2.2258015;true
48.7632;2.66199;-4.3944654;48.762886;2.6618512;true
48.7634;2.50647;-4.247278;48.763226;2.5063334;true
48.7644;2.11655;-1.1756032;48.76469;2.11673;true
48.7626;2.48198;-4.2760925;48.762375;2.4818294;true
48.8348;2.66736;-5.81695;48.834644;2.6677833;true
48.7631;2.34006;-2.0838666;48.76324;2.3399456;true
48.8343;2.3571;-5.456878;48.83411;2.3573546;true
48.8596;2.90219;-3.8895378;48.85933;2.901734;true
48.8346;2.14497;-3.4099767;48.83456;2.1447566;true
48.7646;2.25342;-1.0640651;48.765015;2.25376;true
48.8343;2.32387;-4.092172;48.834126;2.3236995;true
48.8452;2.2846;-0.3293863;48.845226;2.2847695;true
48.8452;2.35609;-0.6144887;48.845203;2.3561242;true
48.8452;2.37225;-2.5282137;48.845215;2.372202;true
48.8452;2.3779;-4.2637715;48.84516;2.3778813;true
48.845;2.27221;-1.3186655;48.845066;2.272231;true
48.845;2.37397;-3.1958942;48.844986;2.3737187;true
48.8451;2.2979;-3.7009618;48.84497;2.2975945;true
48.8452;2.41024;-2.2962067;48.84534;2.4100363;true
48.8454;2.3242;-4.457366;48.845295;2.3241713;true
48.7342;2.36749;-2.47528;48.73439;2.3670955;true
48.7333;2.72485;-5.897694;48.73317;2.7252514;true
48.7322;2.43076;-2.2809064;48.73234;2.43058;true
48.7328;2.31426;-3.9163065;48.73238;2.3136046;true
48.732;2.22721;-6.084232;48.731987;2.2273014;true
48.732;2.45161;-2.1767309;48.732357;2.4512246;true
48.7316;2.28943;-4.0934496;48.7313;2.2891006;true
48.9692;2.74777;-4.4495983;48.968693;2.7475476;true
48.9706;2.36455;-2.7484365;48.97063;2.3643992;true
48.9727;2.30609;-2.381357;48.97283;2.305886;true
49.0741;2.07882;-4.6382422;49.073997;2.0788112;true
49.0513;2.08075;-0.8968775;49.051556;2.0810525;true
49.0553;2.19868;-2.4358983;49.05552;2.1982806;true
49.0022;2.56214;-2.0331457;49.002407;2.5619812;true
48.6197;2.57452;-5.2080355;48.619297;2.57484;true
48.6198;2.50714;-3.0858498;48.61982;2.506384;true
48.618;2.26072;-5.721257;48.617867;2.2610407;true
48.6189;2.30872;-2.6016805;48.619125;2.3081782;true
48.6117;2.47686;-3.0482726;48.61169;2.4766724;true
48.6147;2.8876;-4.9153285;48.6144;2.8876958;true
48.6152;2.38309;-4.3070536;48.614925;2.38292;true
49.0604;2.60102;-3.7227676;49.06011;2.6003718;true
48.8839;2.33345;-5.0324426;48.883694;2.3335583;true
48.533;2.64946;-1.0968481;48.533062;2.6495316;true
48.5307;2.65824;-4.9462504;48.53048;2.658329;true
48.526;2.69367;-1.3703355;48.52642;2.693804;true
48.5337;2.21232;-1.501073;48.533867;2.2123528;true
48.8783;2.23513;-1.8857957;48.87851;2.2350368;true
48.878;2.39181;-0.048666205;48.878;2.391886;true
48.878;2.43984;-0.8939078;48.878246;2.4401524;true
48.878;2.1764;-6.1837454;48.87796;2.1769958;true
48.8782;2.2988;-3.3889492;48.878162;2.2986393;true
48.8781;2.24882;-2.5900168;48.878273;2.2483506;true
48.9035;2.26752;-0.5946652;48.903645;2.2678323;true
48.9025;2.3405;-4.7163734;48.90234;2.3405018;true
48.9026;2.39335;-3.3842976;48.90255;2.3930318;true
48.9023;2.46466;-4.7796054;48.902115;2.4646733;true
48.903;2.22458;-4.1307817;48.90281;2.2243857;true
48.9335;2.15104;-2.9130838;48.93357;2.1505876;true
48.9341;2.37156;-2.9070191;48.934116;2.3714435;true
48.9344;1.61611;-0.11145907;48.934433;1.6164881;true
48.8701;2.32077;-4.4668283;48.870007;2.3207333;true
48.8702;2.22479;-1.9270513;48.870445;2.2246387;true
48.8702;2.29061;-1.0282136;48.87028;2.2906847;true
48.8701;2.32574;-5.5476747;48.8699;2.3260589;true
48.8806;2.35505;-3.0119607;48.88061;2.3548434;true
48.8297;2.30341;-0.46770754;48.829777;2.3036952;true
48.8805;2.49024;-2.5060117;48.88068;2.489885;true
48.8291;2.26504;-6.1983166;48.829082;2.2653718;true
48.829;2.32317;-4.2619314;48.828865;2.323093;true
48.8296;2.27973;-3.2773898;48.82959;2.2795281;true
48.8735;2.51007;-6.2320747;48.87348;2.5106308;true
48.8736;2.30973;-5.017186;48.87341;2.3098128;true
48.8735;2.33716;-1.5153991;48.87359;2.3371649;true
48.9256;2.24372;-5.690999;48.92535;2.2442384;true
48.8199;2.25552;-1.1782577;48.82019;2.2556982;true
48.8196;2.35892;-2.3209715;48.81979;2.358652;true
48.8195;2.39571;-1.7030619;48.819782;2.3956442;true
48.8197;2.31796;-1.4213699;48.81979;2.3179865;true
48.8195;2.28509;-1.7278554;48.81986;2.2850053;true
48.8195;2.30093;-0.62108415;48.819603;2.3011506;true
48.8596;2.34529;-2.7283995;48.85964;2.3451362;true
48.8571;2.28355;-4.2041073;48.857006;2.2834888;true
48.8572;2.21633;-4.562498;48.856773;2.216229;true
48.8572;2.35229;-1.1905024;48.857414;2.3524334;true
48.8926;2.61114;-5.9449415;48.892384;2.612068;true
48.8667;2.03626;-3.3352377;48.866646;2.035887;true
48.847;2.31679;-0.30954477;48.847057;2.3170426;true
48.8802;2.39691;-5.352601;48.88004;2.3970766;true
48.8415;2.48263;-4.6848288;48.841145;2.4826045;true
48.7842;2.27355;-3.4215286;48.78414;2.2732759;true
48.8471;2.21446;-4.297395;48.84684;2.2142742;true
48.8414;2.36363;-5.584884;48.841255;2.3638766;true
48.8414;2.32082;-2.0061069;48.841446;2.3207839;true
48.8415;2.30801;-0.7183213;48.84161;2.3081949;true
48.8415;2.30188;-3.556892;48.841393;2.3015044;true
48.8415;2.28749;-4.493014;48.84135;2.2874491;true
48.7845;2.39992;-2.694733;48.78455;2.3997393;true
48.877;2.3667;-5.274712;48.87676;2.366927;true
49.0211;2.59925;-1.8019521;49.02142;2.599125;true
49.0243;2.11514;-1.3689789;49.024715;2.1152806;true
49.0227;2.02934;-0.76533616;49.023056;2.0299213;true
48.7626;1.91083;-2.0093904;48.762802;1.9106706;true
48.8342;2.33197;-2.1897488;48.834274;2.3318899;true
48.7607;2.0831;-1.8588145;48.76104;2.082957;true
48.761;2.2079;-1.7406745;48.761272;2.2078364;true
48.8337;2.52683;-3.4143186;48.83359;2.5262196;true
48.7613;2.42017;-2.8886845;48.761356;2.4198449;true
48.7618;2.30238;-0.34840748;48.76187;2.3027682;true
48.7615;2.36446;-2.9472692;48.761574;2.3639102;true
48.7863;2.15288;-3.047591;48.786312;2.1524749;true
48.7861;2.42564;-1.4228405;48.78626;2.4256759;true
48.7859;2.59991;-0.1018186;48.785942;2.600726;true
48.7858;2.20837;-3.1564548;48.785793;2.2080216;true
48.7867;2.38934;-0.58066916;48.786816;2.3896108;true
48.8448;2.78961;-3.5278857;48.844723;2.7893763;true
48.7865;2.29863;-5.283508;48.786366;2.2987573;true
48.7864;2.21851;-3.8056808;48.78628;2.218302;true
48.845;1.87275;-3.4496908;48.844925;1.8724316;true
48.8596;2.28567;-3.9595988;48.859383;2.285376;true
48.975;2.24436;-2.9425619;48.975018;2.2441542;true
48.9745;2.41392;-1.6413205;48.97481;2.4138787;true
48.9772;2.39279;-0.10822343;48.977226;2.3931668;true
48.9754;2.0368;-5.3062644;48.9751;2.0371006;true
48.9777;2.32463;-1.6318188;48.977913;2.3246095;true
48.9778;2.51808;-0.4199213;48.977898;2.5184;true
48.8607;2.341;-5.0040374;48.86061;2.341058;true
48.589;2.24547;-5.8202085;48.58888;2.245806;true
48.5917;2.64805;-4.285158;48.591255;2.6477456;true
48.5909;2.56802;-5.6505637;48.590614;2.5685878;true
48.5921;2.69385;-3.9845362;48.591938;2.6936524;true
48.5957;2.29707;-4.120863;48.595585;2.2969542;true
48.8613;2.28372;-3.4374223;48.86124;2.283455;true
48.8612;2.3747;-0.73891014;48.861225;2.3747466;true
